"amount","freq","HPA","ask1","ask2","ask3","control","treatment","ask","ratio","size","gave","sizeno","years","couple","female","redcty","bluecty","askd1","askd2","askd3","cases","nonlit","ratio2","ratio3","size25","size50","size100","MRM2","dormant","ltmedMRA","red0","blue0","close25","amountchange"
0,4,25,25,35,50,0,1,3,2,2,0,0,8,0,1,1,0,0,0,1,2,6,1,0,0,1,0,8,1,1,1,0,0,-20
100,11,100,125,160,190,1,0,0,0,0,1,0,8,0,0,0,1,0,0,0,3,4,0,0,0,0,0,7,0,0,0,1,0,0
0,2,35,25,35,50,0,1,2,1,4,0,1,8,0,1,0,1,0,1,0,3,4,0,0,0,0,0,4,0,0,0,1,0,-35
0,11,125,150,190,225,1,0,0,0,0,0,0,8,0,0,1,0,0,0,0,1,3,0,0,0,0,0,6,0,0,0,1,0,-125
0,8,45,55,70,85,0,1,1,1,4,0,1,8,,,0,1,1,0,0,0,0,0,0,0,0,0,32,1,0,0,1,1,-35
0,9,55,65,85,100,0,1,1,3,3,0,0,8,0,0,1,0,1,0,0,3,4,0,1,0,0,1,2,0,0,0,1,0,-55
0,10,250,500,625,750,0,1,2,2,2,0,0,8,0,0,0,1,0,1,0,0,0,1,0,0,1,0,21,1,0,0,1,1,-100
0,5,45,55,70,85,0,1,3,1,3,0,0,8,0,0,1,0,0,0,1,2,6,0,0,0,0,1,38,1,1,1,0,0,-20
0,16,30,35,45,55,1,0,0,0,0,0,0,8,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,-10
0,9,100,125,160,190,0,1,2,2,4,0,1,8,0,0,1,0,0,1,0,2,6,1,0,0,0,0,3,0,1,1,0,0,-12.5
0,11,100,125,160,190,0,1,2,1,4,0,1,8,0,0,0,1,0,1,0,1,1,0,0,0,0,0,6,0,0,1,0,0,-100
0,16,100,125,160,190,0,1,3,3,4,0,1,8,0,0,1,0,0,0,1,2,6,0,1,0,0,0,2,0,0,1,0,0,-50
0,8,25,35,45,55,0,1,2,3,2,0,0,8,0,0,1,0,0,1,0,2,1,0,1,0,1,0,7,0,1,0,1,0,-25
0,6,1000,1500,1875,2250,0,1,3,1,4,0,1,8,0,1,0,1,0,0,1,0,1,0,0,0,0,0,55,1,0,0,1,0,-1000
0,11,65,75,95,120,1,0,0,0,0,0,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,-65
0,18,50,55,70,85,0,1,1,2,1,0,0,8,0,0,1,0,1,0,0,1,1,1,0,1,0,0,12,1,1,1,0,0,-25
0,12,35,45,60,70,1,0,0,0,0,0,0,8,0,0,0,1,0,0,0,1,5,0,0,0,0,0,13,1,1,1,0,0,-25
0,10,50,55,70,85,0,1,2,2,2,0,0,8,0,0,1,0,0,1,0,0,4,1,0,0,1,0,5,0,1,1,0,1,-30
0,8,175,25,35,50,1,0,0,0,0,0,0,8,0,0,1,0,0,0,0,2,1,0,0,0,0,0,8,1,0,1,0,0,-100
0,9,55,65,85,100,0,1,1,3,3,0,0,8,0,0,0,1,1,0,0,1,0,0,1,0,0,1,13,1,1,0,1,0,-30
0,7,500,750,950,1125,0,1,3,2,1,0,0,8,0,0,0,1,0,0,1,3,4,1,0,1,0,0,2,0,0,0,1,0,-300
0,27,40,45,60,70,0,1,3,1,4,0,1,8,0,1,1,0,0,0,1,4,5,0,0,0,0,0,14,1,1,0,1,1,-25
0,10,25,35,45,55,0,1,2,3,1,0,0,8,0,0,0,1,0,1,0,3,4,0,1,1,0,0,25,1,1,0,1,0,-12.5
0,8,55,65,85,100,0,1,3,3,1,0,0,8,0,0,1,0,0,0,1,3,4,0,1,1,0,0,19,1,0,0,1,0,-50
0,9,50,55,70,85,0,1,3,1,3,0,0,8,1,0,1,0,0,0,1,1,0,0,0,0,0,1,2,0,0,1,0,0,-50
0,2,25,35,45,55,1,0,0,0,0,0,0,8,0,1,1,0,0,0,0,1,0,0,0,0,0,0,3,0,1,1,0,0,-10
0,15,25,35,45,55,1,0,0,0,0,0,0,8,0,1,1,0,0,0,0,1,0,0,0,0,0,0,3,0,1,1,0,0,-10
10,10,15,25,35,50,1,0,0,0,0,1,0,8,1,0,0,1,0,0,0,1,0,0,0,0,0,0,5,0,1,0,1,0,0
0,10,100,125,160,190,1,0,0,0,0,0,0,8,0,0,1,0,0,0,0,1,5,0,0,0,0,0,5,0,0,1,0,0,-100
0,12,100,125,160,190,0,1,3,3,4,0,1,8,0,0,1,0,0,0,1,3,4,0,1,0,0,0,6,0,0,0,1,0,-50
0,24,75,85,110,130,1,0,0,0,0,0,0,8,0,1,1,0,0,0,0,,,0,0,0,0,0,2,0,0,1,0,0,-75
0,3,50,55,70,85,0,1,3,2,1,0,0,8,0,0,0,1,0,0,1,1,3,1,0,1,0,0,39,1,1,0,1,0,-20
0,12,95,100,125,150,1,0,0,0,0,0,0,8,1,0,0,1,0,0,0,2,0,0,0,0,0,0,3,0,0,0,1,0,-95
0,11,45,55,70,85,0,1,1,3,2,0,0,8,0,0,1,0,1,0,0,1,4,0,1,0,1,0,7,0,0,1,0,1,-45
0,19,50,55,70,85,0,1,3,3,4,0,1,8,0,0,0,1,0,0,1,3,4,0,1,0,0,0,2,0,0,0,1,0,-40
0,9,488.75,500,625,750,1,0,0,0,0,0,0,8,1,0,0,1,0,0,0,3,4,0,0,0,0,0,8,1,0,0,1,0,-488.75
0,21,25,35,45,55,0,1,3,1,4,0,1,8,0,1,0,1,0,0,1,1,1,0,0,0,0,0,2,0,1,1,0,0,-25
0,13,45,55,70,85,1,0,0,0,0,0,0,8,,,0,1,0,0,0,3,4,0,0,0,0,0,5,0,0,0,1,0,-35
0,9,60,65,85,100,0,1,3,1,3,0,0,8,0,0,0,1,0,0,1,2,6,0,0,0,0,1,7,0,0,1,0,0,-60
0,9,50,55,70,85,0,1,2,3,4,0,1,8,0,0,1,0,0,1,0,1,3,0,1,0,0,0,6,0,1,1,0,0,-10
0,6,60,65,85,100,0,1,1,2,3,0,0,8,0,0,1,0,1,0,0,0,0,1,0,0,0,1,3,0,0,0,1,0,-50
0,8,75,85,110,130,1,0,0,0,0,0,0,8,0,0,1,0,0,0,0,2,1,0,0,0,0,0,2,0,1,1,0,0,-12.5
0,9,100,125,160,190,0,1,2,2,4,0,1,8,0,0,0,1,0,1,0,2,6,1,0,0,0,0,13,1,1,1,0,0,-30
0,14,50,55,70,85,0,1,2,3,4,0,1,8,0,0,1,0,0,1,0,1,5,0,1,0,0,0,7,0,0,1,0,0,-35
0,74,50,55,70,85,1,0,0,0,0,0,0,8,0,0,0,1,0,0,0,1,3,0,0,0,0,0,2,0,1,0,1,0,-25
0,18,45,55,70,85,0,1,3,2,3,0,0,8,0,1,1,0,0,0,1,3,1,1,0,0,0,1,2,0,0,1,0,0,-40
0,12,65,75,95,120,1,0,0,0,0,0,0,8,0,0,0,1,0,0,0,0,1,0,0,0,0,0,6,0,0,0,1,0,-50
0,26,50,55,70,85,0,1,1,3,1,0,0,8,0,0,1,0,1,0,0,3,4,0,1,1,0,0,1,0,1,0,1,0,-25
0,6,25,35,45,55,0,1,3,1,4,0,1,8,1,0,0,1,0,0,1,3,4,0,0,0,0,0,8,1,1,0,1,0,-25
0,11,75,85,110,130,0,1,2,2,4,0,1,8,0,0,0,1,0,1,0,0,0,1,0,0,0,0,3,0,0,0,1,1,-75
0,8,35,45,60,70,0,1,1,2,4,0,1,8,0,1,1,0,1,0,0,1,5,1,0,0,0,0,20,1,1,1,0,0,-25
0,7,35,45,60,70,0,1,2,2,1,0,0,8,0,0,0,1,0,1,0,2,0,1,0,1,0,0,7,0,1,0,1,0,-30
0,4,25,35,45,55,0,1,3,2,4,0,1,8,,,1,0,0,0,1,1,0,1,0,0,0,0,21,1,1,1,0,0,-15
0,3,35,45,60,70,1,0,0,0,0,0,0,8,1,0,1,0,0,0,0,2,0,0,0,0,0,0,39,1,1,0,1,0,-20
0,21,250,500,625,750,1,0,0,0,0,0,0,8,0,1,0,1,0,0,0,0,0,0,0,0,0,0,32,1,0,0,1,1,-250
0,10,190,200,250,300,0,1,2,3,3,0,0,8,0,1,0,1,0,1,0,1,5,0,1,0,0,1,17,1,0,1,0,0,-100
0,5,190,25,35,50,0,1,3,2,4,0,1,8,0,0,1,0,0,0,1,1,4,1,0,0,0,0,36,1,0,1,0,1,-190
0,18,55,65,85,100,1,0,0,0,0,0,0,8,1,0,1,0,0,0,0,1,4,0,0,0,0,0,6,0,0,1,0,1,-55
0,10,100,125,160,190,0,1,2,2,3,0,0,8,1,0,1,0,0,1,0,3,4,1,0,0,0,1,3,0,0,0,1,0,-100
0,5,45,25,35,50,0,1,3,2,2,0,0,8,0,0,1,0,0,0,1,0,1,1,0,0,1,0,5,0,1,1,0,0,-25
0,48,200,250,315,375,0,1,2,3,2,0,0,8,0,0,1,0,0,1,0,1,0,0,1,0,1,0,4,0,1,1,0,0,-25
0,9,85,95,120,145,1,0,0,0,0,0,0,8,,,1,0,0,0,0,2,6,0,0,0,0,0,31,1,0,1,0,0,-55
0,13,70,75,95,120,1,0,0,0,0,0,0,8,0,0,1,0,0,0,0,1,3,0,0,0,0,0,16,1,0,0,1,0,-50
0,9,50,55,70,85,1,0,0,0,0,0,0,8,0,1,0,1,0,0,0,3,4,0,0,0,0,0,2,0,0,0,1,0,-50
0,4,95,25,35,50,0,1,3,3,2,0,0,8,0,0,0,1,0,0,1,4,5,0,1,0,1,0,31,1,0,0,1,1,-50
0,13,160,175,220,265,0,1,3,3,3,0,0,8,0,0,1,0,0,0,1,0,4,0,1,0,0,1,0,0,0,1,0,1,-100
0,8,25,35,45,55,1,0,0,0,0,0,0,8,0,0,1,0,0,0,0,0,2,0,0,0,0,0,2,0,1,1,0,0,-25
0,7,35,45,60,70,1,0,0,0,0,0,0,8,0,1,1,0,0,0,0,2,6,0,0,0,0,0,26,1,0,1,0,0,-35
0,8,75,85,110,130,0,1,2,1,2,0,0,8,0,0,1,0,0,1,0,1,0,0,0,0,1,0,2,0,0,1,0,0,-50
0,11,25,35,45,55,1,0,0,0,0,0,0,8,0,0,1,0,0,0,0,1,0,0,0,0,0,0,7,0,1,0,1,0,-25
0,13,45,55,70,85,0,1,3,3,2,0,0,8,0,1,0,1,0,0,1,0,0,0,1,0,1,0,9,1,0,0,1,1,-45
0,10,55,65,85,100,0,1,1,2,1,0,0,8,0,1,1,0,1,0,0,1,5,1,0,1,0,0,5,0,0,1,0,0,-55
0,9,100,125,160,190,0,1,1,2,3,0,0,8,0,0,0,1,1,0,0,3,1,1,0,0,0,1,2,0,0,1,0,0,-100
0,7,50,55,70,85,1,0,0,0,0,0,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,-50
0,10,25,35,45,55,1,0,0,0,0,0,0,8,0,1,1,0,0,0,0,1,4,0,0,0,0,0,4,0,1,1,0,1,-10
0,55,40,45,60,70,1,0,0,0,0,0,0,8,0,0,0,1,0,0,0,2,0,0,0,0,0,0,37,1,1,0,1,0,-10
0,11,100,125,160,190,0,1,1,1,1,0,0,8,0,1,1,0,1,0,0,3,4,0,0,1,0,0,39,1,0,0,1,0,-100
0,5,1000,25,35,50,0,1,3,1,3,0,0,8,0,0,0,1,0,0,1,3,4,0,0,0,0,1,21,1,0,0,1,0,-50
0,7,50,55,70,85,0,1,1,3,1,0,0,8,0,1,1,0,1,0,0,2,0,0,1,1,0,0,33,1,0,0,1,0,-50
0,11,150,175,220,265,1,0,0,0,0,0,0,8,0,1,1,0,0,0,0,0,1,0,0,0,0,0,5,0,0,1,0,0,-75
0,12,600,750,950,1125,0,1,3,3,4,0,1,8,0,0,1,0,0,0,1,0,0,0,1,0,0,0,6,0,1,1,0,0,-12.5
0,8,50,55,70,85,1,0,0,0,0,0,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,1,-50
25,18,50,55,70,85,0,1,2,1,4,1,1,8,0,0,1,0,0,1,0,2,0,0,0,0,0,0,2,0,1,0,1,0,5
0,10,50,55,70,85,1,0,0,0,0,0,0,8,0,0,0,1,0,0,0,1,1,0,0,0,0,0,5,0,0,1,0,0,-50
0,32,50,55,70,85,0,1,1,2,1,0,0,8,0,1,1,0,1,0,0,1,5,1,0,1,0,0,2,0,0,1,0,0,-35
68,21,75,85,110,130,0,1,1,3,3,1,0,8,1,0,1,0,1,0,0,1,5,0,1,0,0,1,0,0,0,1,0,0,18
25,6,35,25,35,50,0,1,3,1,1,1,0,8,0,0,1,0,0,0,1,3,4,0,0,1,0,0,14,1,1,0,1,0,0
0,11,60,65,85,100,1,0,0,0,0,0,0,8,0,0,1,0,0,0,0,3,4,0,0,0,0,0,6,0,0,0,1,0,-60
0,7,50,55,70,85,0,1,1,2,2,0,0,8,0,0,1,0,1,0,0,2,6,1,0,0,1,0,30,1,0,1,0,0,-50
0,5,25,35,45,55,1,0,0,0,0,0,0,8,0,0,1,0,0,0,0,3,4,0,0,0,0,0,20,1,1,0,1,0,-25
0,10,35,45,60,70,0,1,1,3,1,0,0,8,0,0,1,0,1,0,0,0,0,0,1,1,0,0,6,0,1,0,1,1,-25
0,9,250,500,625,750,0,1,1,1,2,0,0,8,0,1,1,0,1,0,0,2,1,0,0,0,1,0,26,1,0,0,1,0,-250
0,6,100,125,160,190,0,1,2,3,3,0,0,8,0,1,1,0,0,1,0,1,3,0,1,0,0,1,13,1,0,0,1,0,-100
0,7,100,125,160,190,1,0,0,0,0,0,0,8,0,1,1,0,0,0,0,1,3,0,0,0,0,0,14,1,0,0,1,0,-100
0,16,15,25,35,50,0,1,1,2,2,0,0,8,0,0,0,1,1,0,0,0,0,1,0,0,1,0,2,0,1,0,1,1,-15
0,5,75,85,110,130,0,1,3,2,4,0,1,8,0,0,0,1,0,0,1,0,1,1,0,0,0,0,32,1,0,0,1,0,-50
0,6,250,500,625,750,0,1,1,3,3,0,0,8,0,0,0,1,1,0,0,3,4,0,1,0,0,1,10,1,0,0,1,0,-100
0,9,50,55,70,85,1,0,0,0,0,0,0,8,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3,0,0,1,0,0,-50
0,14,75,85,110,130,0,1,1,1,3,0,0,8,1,0,1,0,1,0,0,0,0,0,0,0,0,1,6,0,0,0,1,1,-75
0,7,50,55,70,85,0,1,3,2,4,0,1,8,0,0,1,0,0,0,1,2,0,1,0,0,0,0,5,0,0,0,1,0,-35
0,6,35,45,60,70,0,1,3,3,3,0,0,8,0,0,1,0,0,0,1,3,4,0,1,0,0,1,42,1,1,0,1,0,-25
0,9,25,35,45,55,0,1,1,2,3,0,0,8,0,0,1,0,1,0,0,1,3,1,0,0,0,1,33,1,1,0,1,0,-20
0,3,25,25,35,50,0,1,2,1,3,0,0,8,0,1,0,1,0,1,0,3,4,0,0,0,0,1,29,1,1,0,1,0,-25
0,17,25,35,45,55,0,1,2,2,2,0,0,8,0,0,1,0,0,1,0,0,2,1,0,0,1,0,3,0,1,1,0,0,-25
0,10,50,55,70,85,0,1,3,1,3,0,0,8,0,1,0,1,0,0,1,1,3,0,0,0,0,1,33,1,0,0,1,0,-40
0,13,55,65,85,100,0,1,3,3,3,0,0,8,0,1,1,0,0,0,1,0,4,0,1,0,0,1,4,0,1,1,0,1,-20
0,10,40,45,60,70,0,1,2,2,3,0,0,8,0,0,1,0,0,1,0,3,4,1,0,0,0,1,33,1,1,0,1,0,-25
0,7,125,25,35,50,0,1,2,3,3,0,0,8,0,0,0,1,0,1,0,3,4,0,1,0,0,1,2,0,1,0,1,0,-25
0,15,25,35,45,55,0,1,3,3,2,0,0,8,0,0,0,1,0,0,1,3,1,0,1,0,1,0,4,0,1,1,0,0,-25
0,10,100,125,160,190,1,0,0,0,0,0,0,8,0,0,1,0,0,0,0,0,1,0,0,0,0,0,14,1,0,0,1,0,-50
0,6,25,35,45,55,1,0,0,0,0,0,0,8,0,0,0,1,0,0,0,1,3,0,0,0,0,0,37,1,1,0,1,0,-20
0,6,55,65,85,100,0,1,2,3,3,0,0,8,0,1,1,0,0,1,0,3,4,0,1,0,0,1,27,1,0,0,1,0,-55
0,9,35,45,60,70,1,0,0,0,0,0,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,18,1,0,1,0,0,-35
0,8,50,55,70,85,1,0,0,0,0,0,0,8,0,1,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,-50
0,14,25,35,45,55,0,1,1,3,2,0,0,8,0,0,1,0,1,0,0,2,6,0,1,0,1,0,40,1,1,1,0,0,-15
0,3,50,55,70,85,0,1,2,2,2,0,0,8,0,1,1,0,0,1,0,0,1,1,0,0,1,0,26,1,1,1,0,0,-20
0,13,55,65,85,100,1,0,0,0,0,0,0,8,0,0,0,1,0,0,0,1,3,0,0,0,0,0,3,0,1,0,1,0,-25
0,5,35,45,60,70,0,1,1,3,4,0,1,8,0,0,0,1,1,0,0,2,1,0,1,0,0,0,43,1,1,0,1,0,-25
0,10,65,75,95,120,0,1,2,2,3,0,0,8,0,0,0,1,0,1,0,1,0,1,0,0,0,1,5,0,1,0,1,0,-25
0,9,45,55,70,85,0,1,3,3,2,0,0,8,0,0,0,1,0,0,1,0,1,0,1,0,1,0,2,0,0,0,1,0,-35
100,9,100,125,160,190,1,0,0,0,0,1,0,8,0,1,0,1,0,0,0,1,3,0,0,0,0,0,16,1,1,0,1,0,75
0,11,65,75,95,120,0,1,1,3,2,0,0,8,1,0,0,1,1,0,0,3,4,0,1,0,1,0,2,0,1,0,1,0,-12.5
0,10,100,125,160,190,0,1,2,1,2,0,0,8,0,0,0,1,0,1,0,2,0,0,0,0,1,0,3,0,0,0,1,0,-100
0,18,50,55,70,85,0,1,1,3,2,0,0,8,1,0,1,0,1,0,0,1,0,0,1,0,1,0,3,0,0,1,0,0,-50
0,6,25,35,45,55,1,0,0,0,0,0,0,8,0,0,1,0,0,0,0,3,4,0,0,0,0,0,42,1,1,0,1,0,-20
0,4,35,45,60,70,0,1,3,2,4,0,1,8,0,0,1,0,0,0,1,1,0,1,0,0,0,0,17,1,0,1,0,0,-35
0,15,75,85,110,130,1,0,0,0,0,0,0,8,0,0,1,0,0,0,0,0,2,0,0,0,0,0,6,0,0,1,0,0,-50
0,5,25,35,45,55,0,1,1,2,2,0,0,8,0,1,1,0,1,0,0,0,4,1,0,0,1,0,29,1,1,1,0,1,-25
0,11,125,150,190,225,0,1,3,1,2,0,0,8,1,0,1,0,0,0,1,1,0,0,0,0,1,0,3,0,1,1,0,0,-10
0,8,75,85,110,130,0,1,2,2,3,0,0,8,0,1,0,1,0,1,0,3,4,1,0,0,0,1,6,0,0,0,1,0,-75
0,7,100,125,160,190,1,0,0,0,0,0,0,8,0,0,0,1,0,0,0,1,3,0,0,0,0,0,4,0,0,1,0,0,-100
0,17,45,55,70,85,1,0,0,0,0,0,0,8,0,0,1,0,0,0,0,1,3,0,0,0,0,0,4,0,0,1,0,0,-35
0,12,100,125,160,190,0,1,3,2,4,0,1,8,1,0,0,1,0,0,1,2,6,1,0,0,0,0,2,0,0,1,0,0,-50
0,17,25,35,45,55,0,1,2,3,3,0,0,8,0,0,0,1,0,1,0,2,1,0,1,0,0,1,6,0,1,0,1,0,-25
0,8,55,65,85,100,0,1,2,2,1,0,0,8,,,1,0,0,1,0,0,0,1,0,1,0,0,9,1,1,0,1,1,-20
0,2,50,25,35,50,0,1,1,2,2,0,0,8,0,0,1,0,1,0,0,2,1,1,0,0,1,0,14,1,0,0,1,0,-50
0,5,25,25,35,50,0,1,1,3,4,0,1,8,0,1,0,1,1,0,0,1,0,0,1,0,0,0,14,1,1,0,1,0,-25
0,17,50,55,70,85,0,1,1,1,1,0,0,8,0,0,1,0,1,0,0,1,0,0,0,1,0,0,28,1,0,0,1,0,-50
0,11,100,125,160,190,1,0,0,0,0,0,0,8,0,0,1,0,0,0,0,1,3,0,0,0,0,0,1,0,0,0,1,0,-100
0,10,25,35,45,55,0,1,1,2,4,0,1,8,0,1,0,1,1,0,0,1,3,1,0,0,0,0,4,0,1,0,1,0,-20
0,10,65,75,95,120,1,0,0,0,0,0,0,8,0,0,0,1,0,0,0,2,1,0,0,0,0,0,6,0,0,0,1,0,-50
0,4,35,25,35,50,0,1,1,1,4,0,1,8,1,0,1,0,1,0,0,,,0,0,0,0,0,1,0,1,1,0,0,-25
0,7,45,55,70,85,1,0,0,0,0,0,0,8,0,0,0,1,0,0,0,1,5,0,0,0,0,0,18,1,1,1,0,0,-30
0,5,50,25,35,50,0,1,2,1,1,0,0,8,0,0,1,0,0,1,0,1,3,0,0,1,0,0,39,1,0,0,1,0,-50
0,15,50,55,70,85,1,0,0,0,0,0,0,8,0,1,1,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,1,0,-50
0,8,25,35,45,55,0,1,1,3,3,0,0,8,0,0,1,0,1,0,0,4,5,0,1,0,0,1,42,1,1,0,1,1,-20
0,9,30,35,45,55,0,1,1,3,2,0,0,8,0,1,0,1,1,0,0,1,3,0,1,0,1,0,37,1,1,0,1,0,-20
0,3,55,65,85,100,1,0,0,0,0,0,0,8,1,0,0,1,0,0,0,2,6,0,0,0,0,0,42,1,0,1,0,0,-55
0,14,75,85,110,130,0,1,3,2,1,0,0,8,0,0,1,0,0,0,1,4,5,1,0,1,0,0,18,1,1,0,1,1,-10
0,11,55,65,85,100,1,0,0,0,0,0,0,8,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,-55
0,4,50,55,70,85,0,1,2,3,4,0,1,8,0,0,0,1,0,1,0,1,5,0,1,0,0,0,2,0,0,1,0,0,-50
0,9,35,45,60,70,0,1,3,3,2,0,0,8,0,0,1,0,0,0,1,1,0,0,1,0,1,0,6,0,0,1,0,0,-35
0,12,40,45,60,70,1,0,0,0,0,0,0,8,0,0,0,1,0,0,0,3,4,0,0,0,0,0,2,0,1,0,1,0,-30
0,5,40,25,35,50,0,1,2,3,3,0,0,8,0,0,1,0,0,1,0,2,6,0,1,0,0,1,37,1,0,1,0,0,-35
0,10,150,175,220,265,1,0,0,0,0,0,0,8,0,1,1,0,0,0,0,3,4,0,0,0,0,0,21,1,0,0,1,0,-100
0,20,50,55,70,85,1,0,0,0,0,0,0,8,0,0,1,0,0,0,0,3,4,0,0,0,0,0,20,1,0,0,1,0,-50
0,8,45,55,70,85,0,1,2,3,2,0,0,8,1,0,1,0,0,1,0,2,6,0,1,0,1,0,11,1,1,1,0,0,-30
0,8,250,500,625,750,0,1,1,1,4,0,1,8,0,0,0,1,1,0,0,1,3,0,0,0,0,0,8,1,0,0,1,0,-250
0,4,125,150,190,225,1,0,0,0,0,0,0,8,0,0,1,0,0,0,0,2,6,0,0,0,0,0,41,1,0,1,0,0,-100
0,10,50,55,70,85,0,1,2,2,2,0,0,8,0,1,1,0,0,1,0,1,0,1,0,0,1,0,5,0,0,1,0,0,-35
0,9,35,45,60,70,1,0,0,0,0,0,0,8,0,0,1,0,0,0,0,0,1,0,0,0,0,0,6,0,1,0,1,0,-25
0,7,75,85,110,130,0,1,2,2,4,0,1,8,0,1,0,1,0,1,0,0,0,1,0,0,0,0,21,1,0,0,1,0,-75
0,6,90,95,120,145,0,1,1,1,4,0,1,8,0,1,1,0,1,0,0,4,5,0,0,0,0,0,42,1,0,0,1,1,-90
0,3,100,125,160,190,1,0,0,0,0,0,0,8,0,0,1,0,0,0,0,1,3,0,0,0,0,0,17,1,0,0,1,0,-50
0,14,60,65,85,100,0,1,3,3,2,0,0,8,0,1,0,1,0,0,1,2,1,0,1,0,1,0,7,0,0,0,1,0,-40
0,12,55,65,85,100,0,1,3,2,4,0,1,8,0,1,1,0,0,0,1,1,4,1,0,0,0,0,7,0,0,1,0,1,-50
0,3,30,25,35,50,0,1,3,1,4,0,1,8,0,0,1,0,0,0,1,1,4,0,0,0,0,0,8,1,1,1,0,1,-30
0,9,55,65,85,100,1,0,0,0,0,0,0,8,0,0,1,0,0,0,0,1,4,0,0,0,0,0,15,1,0,1,0,1,-55
0,6,55,25,35,50,1,0,0,0,0,0,0,8,0,0,0,1,0,0,0,1,4,0,0,0,0,0,6,0,0,1,0,1,-55
0,9,55,65,85,100,0,1,2,1,1,0,0,8,0,1,1,0,0,1,0,2,6,0,0,1,0,0,17,1,1,1,0,0,-12.5
0,5,55,65,85,100,1,0,0,0,0,0,0,8,0,1,0,1,0,0,0,4,5,0,0,0,0,0,29,1,0,0,1,1,-55
0,5,45,55,70,85,1,0,0,0,0,0,0,8,0,1,0,1,0,0,0,4,5,0,0,0,0,0,16,1,0,0,1,1,-45
0,3,25,25,35,50,0,1,2,3,4,0,1,8,0,0,1,0,0,1,0,0,1,0,1,0,0,0,24,1,1,0,1,0,-25
0,6,25,35,45,55,1,0,0,0,0,0,0,8,0,1,1,0,0,0,0,3,4,0,0,0,0,0,26,1,1,0,1,0,-12.5
0,5,60,65,85,100,0,1,3,2,2,0,0,8,1,0,0,1,0,0,1,3,4,1,0,0,1,0,39,1,1,0,1,0,-25
0,9,130,150,190,225,0,1,3,3,2,0,0,8,0,1,0,1,0,0,1,1,1,0,1,0,1,0,31,1,0,1,0,0,-50
0,7,100,125,160,190,0,1,1,2,4,0,1,8,0,1,1,0,1,0,0,3,4,1,0,0,0,0,43,1,0,0,1,0,-60
0,9,100,25,35,50,0,1,1,1,3,0,0,8,0,0,1,0,1,0,0,0,1,0,0,0,0,1,8,1,1,1,0,0,-30
0,10,300,500,625,750,0,1,3,2,2,0,0,8,0,0,0,1,0,0,1,3,4,1,0,0,1,0,19,1,0,0,1,0,-100
0,15,75,85,110,130,0,1,3,2,3,0,0,8,0,0,0,1,0,0,1,1,1,1,0,0,0,1,10,1,0,1,0,0,-75
0,14,45,55,70,85,0,1,1,1,3,0,0,8,0,0,0,1,1,0,0,3,4,0,0,0,0,1,18,1,1,0,1,0,-20
0,9,125,150,190,225,1,0,0,0,0,0,0,8,0,0,1,0,0,0,0,3,4,0,0,0,0,0,6,0,0,0,1,0,-125
0,10,100,125,160,190,0,1,1,2,1,0,0,8,1,0,0,1,1,0,0,3,4,1,0,1,0,0,3,0,0,0,1,0,-75
0,11,55,65,85,100,0,1,2,2,2,0,0,8,0,1,1,0,0,1,0,1,1,1,0,0,1,0,3,0,1,1,0,0,-20
0,5,75,85,110,130,1,0,0,0,0,0,0,8,0,1,0,1,0,0,0,0,5,0,0,0,0,0,34,1,1,1,0,0,-25
0,30,50,55,70,85,1,0,0,0,0,0,0,8,1,0,0,1,0,0,0,3,4,0,0,0,0,0,2,0,1,0,1,0,-25
0,4,50,55,70,85,1,0,0,0,0,0,0,8,0,0,1,0,0,0,0,0,2,0,0,0,0,0,42,1,0,1,0,0,-50
0,9,68,75,95,120,0,1,3,1,3,0,0,8,1,0,1,0,0,0,1,0,2,0,0,0,0,1,2,0,0,1,0,0,-68
0,7,40,45,60,70,0,1,2,3,2,0,0,8,0,0,0,1,0,1,0,0,0,0,1,0,1,0,29,1,0,0,1,1,-40
0,5,150,175,220,265,0,1,2,3,1,0,0,8,0,0,1,0,0,1,0,1,0,0,1,1,0,0,18,1,0,1,0,0,-150
0,3,100,25,35,50,0,1,2,1,3,0,0,8,0,0,1,0,0,1,0,2,6,0,0,0,0,1,34,1,0,1,0,0,-100
0,7,15,25,35,50,1,0,0,0,0,0,0,8,0,1,0,1,0,0,0,0,1,0,0,0,0,0,4,0,1,0,1,0,-15
30,7,45,25,35,50,0,1,3,3,2,1,0,8,0,0,1,0,0,0,1,1,2,0,1,0,1,0,3,0,0,1,0,0,-15
0,6,35,45,60,70,0,1,2,2,2,0,0,8,0,0,0,1,0,1,0,2,6,1,0,0,1,0,16,1,0,1,0,0,-35
0,10,100,125,160,190,0,1,1,1,2,0,0,8,0,0,0,1,1,0,0,1,5,0,0,0,1,0,5,0,0,1,0,0,-100
